"ensembl_gene_id","external_gene_name"
"16948","ENSMUSG00000039032","Tsga13"
"16949","ENSMUSG00000039033","Tasp1"
"16950","ENSMUSG00000039037","St6galnac5"
"16951","ENSMUSG00000039046","Usp6nl"
"16952","ENSMUSG00000039068","Zzz3"
"16953","ENSMUSG00000039081","Zfp503"
"16954","ENSMUSG00000039086","Ss18l1"
"16955","ENSMUSG00000039099","Wdr93"
"16956","ENSMUSG00000039117","Taf4"
"16957","ENSMUSG00000039130","Zc3hc1"
"16958","ENSMUSG00000039137","Whrn"
"16959","ENSMUSG00000039154","Shd"
"16960","ENSMUSG00000039156","Stim2"
"16961","ENSMUSG00000039159","Ube2h"
"16962","ENSMUSG00000039178","Tbc1d19"
"16963","ENSMUSG00000039179","Tekt5"
"16964","ENSMUSG00000039199","Zdhhc1"
"16965","ENSMUSG00000039201","Tbc1d25"
"16966","ENSMUSG00000039218","Srrm2"
"16967","ENSMUSG00000039230","Tbcd"
"16968","ENSMUSG00000039231","Suv39h1"
"16969","ENSMUSG00000039232","Stx11"
"16970","ENSMUSG00000039233","Tbce"
"16971","ENSMUSG00000039234","Sec24d"
"16972","ENSMUSG00000039238","Zfp750"
"16973","ENSMUSG00000039239","Tgfb2"
"16974","ENSMUSG00000039257","Vstm2b"
"16975","ENSMUSG00000039304","Tnfsf10"
"16976","ENSMUSG00000039329","Tex19.1"
"16977","ENSMUSG00000039330","Tsga10ip"
"16978","ENSMUSG00000039354","Smarcal1"
"16979","ENSMUSG00000039364","Sectm1b"
"16980","ENSMUSG00000039367","Sec24c"
"16981","ENSMUSG00000039375","Wdr17"
"16982","ENSMUSG00000039376","Synpo2l"
"16983","ENSMUSG00000039382","Wdr45"
"16984","ENSMUSG00000039428","Tmem135"
"16985","ENSMUSG00000039438","Ttc36"
"16986","ENSMUSG00000039452","Snx22"
"16987","ENSMUSG00000039461","Tcta"
"16988","ENSMUSG00000039463","Slc9a8"
"16989","ENSMUSG00000039470","Zdhhc2"
"16990","ENSMUSG00000039473","Ubn1"
"16991","ENSMUSG00000039474","Wfs1"
"16992","ENSMUSG00000039477","Tnrc18"
"16993","ENSMUSG00000039485","Tspyl4"
"16994","ENSMUSG00000039501","Znfx1"
"16995","ENSMUSG00000039512","Uhrf1bp1"
"16996","ENSMUSG00000039531","Zup1"
"16997","ENSMUSG00000039536","Stau1"
"16998","ENSMUSG00000039539","Sgcz"
"16999","ENSMUSG00000039568","Ubald1"
"17000","ENSMUSG00000039611","Pgap4"
"17001","ENSMUSG00000039615","Stub1"
"17002","ENSMUSG00000039620","Trmt9b"
"17003","ENSMUSG00000039629","Strip2"
"17004","ENSMUSG00000039634","Zfp189"
"17005","ENSMUSG00000039646","Vasn"
"17006","ENSMUSG00000039660","Spout1"
"17007","ENSMUSG00000039671","Zmynd8"
"17008","ENSMUSG00000039678","Tbc1d13"
"17009","ENSMUSG00000039683","Sdk1"
"17010","ENSMUSG00000039686","Zer1"
"17011","ENSMUSG00000039691","Tspan10"
"17012","ENSMUSG00000039701","Usp53"
"17013","ENSMUSG00000039715","Dync2i2"
"17014","ENSMUSG00000039725","Trp53rka"
"17015","ENSMUSG00000039728","Slc6a5"
"17016","ENSMUSG00000039738","Slx4"
"17017","ENSMUSG00000039759","Thap3"
"17018","ENSMUSG00000039770","Ypel5"
"17019","ENSMUSG00000039789","Zfp597"
"17020","ENSMUSG00000039795","Zfand1"
"17021","ENSMUSG00000039810","Zc3h10"
"17022","ENSMUSG00000039813","Tbc1d2"
"17023","ENSMUSG00000039814","Xkr5"
"17024","ENSMUSG00000039826","Trub2"
"17025","ENSMUSG00000039828","Wdr70"
"17026","ENSMUSG00000039834","Zfp335"
"17027","ENSMUSG00000039838","Slc45a1"
"17028","ENSMUSG00000039841","Zfp800"
"17029","ENSMUSG00000039853","Trim14"
"17030","ENSMUSG00000039860","Srrm3"
"17031","ENSMUSG00000039865","Slc44a3"
"17032","ENSMUSG00000039878","Slc39a5"
"17033","ENSMUSG00000039886","Tmem120a"
"17034","ENSMUSG00000039891","Txlnb"
"17035","ENSMUSG00000039908","Slc26a11"
"17036","ENSMUSG00000039911","Spsb1"
"17037","ENSMUSG00000039929","Urb1"
"17038","ENSMUSG00000039954","Stk32a"
"17039","ENSMUSG00000039967","Zfp292"
"17040","ENSMUSG00000039976","Tbc1d16"
"17041","ENSMUSG00000039981","Zc3h12d"
"17042","ENSMUSG00000039985","Sinhcaf"
"17043","ENSMUSG00000039994","Timeless"
"17044","ENSMUSG00000040010","Slc7a5"
"17045","ENSMUSG00000040025","Ythdf2"
"17046","ENSMUSG00000040033","Stat2"
"17047","ENSMUSG00000040046","Tph1"
"17048","ENSMUSG00000040123","Zmym5"
"17049","ENSMUSG00000040127","Sdr9c7"
"17050","ENSMUSG00000040140","Tdrd6"
"17051","ENSMUSG00000040152","Thbs1"
"17052","ENSMUSG00000040158","Tax1bp3"
"17053","ENSMUSG00000040209","Zfp704"
"17054","ENSMUSG00000040219","Ttc12"
"17055","ENSMUSG00000040231","Syngr4"
"17056","ENSMUSG00000040234","Tm7sf3"
"17057","ENSMUSG00000040236","Trappc5"
"17058","ENSMUSG00000040247","Tbc1d10c"
"17059","ENSMUSG00000040254","Sema3d"
"17060","ENSMUSG00000040287","Stac3"
"17061","ENSMUSG00000040297","Suco"
"17062","ENSMUSG00000040321","Zfp770"
"17063","ENSMUSG00000040322","Slc25a24"
"17064","ENSMUSG00000040340","Tex45"
"17065","ENSMUSG00000040350","Trim7"
"17066","ENSMUSG00000040356","Skiv2l"
"17067","ENSMUSG00000040359","Ufl1"
"17068","ENSMUSG00000040364","Sec1"
"17069","ENSMUSG00000040365","Trim41"
"17070","ENSMUSG00000040389","Wdr47"
"17071","ENSMUSG00000040413","Timd2"
"17072","ENSMUSG00000040414","Slc25a28"
"17073","ENSMUSG00000040433","Zbtb38"
"17074","ENSMUSG00000040441","Slc26a10"
"17075","ENSMUSG00000040447","Spns2"
"17076","ENSMUSG00000040451","Sgms1"
"17077","ENSMUSG00000040455","Usp45"
"17078","ENSMUSG00000040483","Xaf1"
"17079","ENSMUSG00000040489","Sox30"
"17080","ENSMUSG00000040514","Tex47"
"17081","ENSMUSG00000040521","Tsfm"
"17082","ENSMUSG00000040522","Tlr8"
"17083","ENSMUSG00000040524","Zfp609"
"17084","ENSMUSG00000040548","Tex2"
"17085","ENSMUSG00000040560","Wdr7"
"17086","ENSMUSG00000040569","Slc26a7"
"17087","ENSMUSG00000040616","Tmem51"
"17088","ENSMUSG00000040651","Tasor"
"17089","ENSMUSG00000040666","Sh3bgr"
"17090","ENSMUSG00000040688","Tbl3"
"17091","ENSMUSG00000040693","Slco4c1"
"17092","ENSMUSG00000040710","St8sia4"
"17093","ENSMUSG00000040711","Sh3pxd2b"
"17094","ENSMUSG00000040720","Virma"
"17095","ENSMUSG00000040721","Zfhx2"
"17096","ENSMUSG00000040740","Slc25a34"
"17097","ENSMUSG00000040749","Siah1b"
"17098","ENSMUSG00000040761","Spen"
"17099","ENSMUSG00000040767","Snrnp25"
"17100","ENSMUSG00000040785","Ttc3"
"17101","ENSMUSG00000040813","Tex264"
"17102","ENSMUSG00000040824","Snrpd2"
"17103","ENSMUSG00000040829","Zmynd15"
"17104","ENSMUSG00000040841","Six5"
"17105","ENSMUSG00000040842","Szrd1"
"17106","ENSMUSG00000040843","Tiprl"
"17107","ENSMUSG00000040848","Sft2d2"
"17108","ENSMUSG00000040877","Wdr25"
"17109","ENSMUSG00000040883","Tmem205"
"17110","ENSMUSG00000040918","Slc19a2"
"17111","ENSMUSG00000040936","Ulk4"
"17112","ENSMUSG00000040938","Slc16a11"
"17113","ENSMUSG00000040943","Tet2"
"17114","ENSMUSG00000040966","Slc22a2"
"17115","ENSMUSG00000040985","Sun3"
"17116","ENSMUSG00000040990","Sh3kbp1"
"17117","ENSMUSG00000041000","Trim62"
"17118","ENSMUSG00000041052","Slc7a13"
"17119","ENSMUSG00000041057","Wdr43"
"17120","ENSMUSG00000041058","Wwp1"
"17121","ENSMUSG00000041096","Tspyl2"
"17122","ENSMUSG00000041130","Zfp598"
"17123","ENSMUSG00000041133","Smc1a"
"17124","ENSMUSG00000041143","Tmco4"
"17125","ENSMUSG00000041164","Zmiz2"
"17126","ENSMUSG00000041165","Spem1"
"17127","ENSMUSG00000041203","Trir"
"17128","ENSMUSG00000041215","Yeats2"
"17129","ENSMUSG00000041231","Ublcp1"
"17130","ENSMUSG00000041236","Vps41"
"17131","ENSMUSG00000041245","Wnk3"
"17132","ENSMUSG00000041258","Zfp236"
"17133","ENSMUSG00000041264","Uspl1"
"17134","ENSMUSG00000041272","Tox"
"17135","ENSMUSG00000041278","Ttc1"
"17136","ENSMUSG00000041287","Sox15"
"17137","ENSMUSG00000041308","Sntb2"
"17138","ENSMUSG00000041313","Slc7a1"
"17139","ENSMUSG00000041319","Thoc6"
"17140","ENSMUSG00000041346","Wrap53"
"17141","ENSMUSG00000041353","Tmem29"
"17142","ENSMUSG00000041355","Ssr2"
"17143","ENSMUSG00000041362","Shtn1"
"17144","ENSMUSG00000041408","Wapl"
"17145","ENSMUSG00000041438","Utp4"
"17146","ENSMUSG00000041449","Serpina3h"
"17147","ENSMUSG00000041459","Tardbp"
"17148","ENSMUSG00000041471","Shld2"
"17149","ENSMUSG00000041476","Smpx"
"17150","ENSMUSG00000041479","Syt15"
"17151","ENSMUSG00000041481","Serpina3g"
"17152","ENSMUSG00000041483","Zfp281"
"17153","ENSMUSG00000041488","Stx3"
"17154","ENSMUSG00000041536","Serpina3a"
"17155","ENSMUSG00000041540","Sox5"
"17156","ENSMUSG00000041550","Serpina5"
"17157","ENSMUSG00000041566","Tssk1"
"17158","ENSMUSG00000041567","Serpina12"
"17159","ENSMUSG00000041571","Selenow"
"17160","ENSMUSG00000041592","Sdk2"
"17161","ENSMUSG00000041594","Tmtc4"
"17162","ENSMUSG00000041644","Slc5a12"
"17163","ENSMUSG00000041654","Slc39a11"
"17164","ENSMUSG00000041698","Slco1a1"
"17165","ENSMUSG00000041703","Zic5"
"17166","ENSMUSG00000041707","Tmem273"
"17167","ENSMUSG00000041710","Trpc5"
"17168","ENSMUSG00000041712","Ubr7"
"17169","ENSMUSG00000041736","Tspo"
"17170","ENSMUSG00000041737","Tmem45b"
"17171","ENSMUSG00000041747","Utp15"
"17172","ENSMUSG00000041754","Trem3"
"17173","ENSMUSG00000041763","Tpp2"
"17174","ENSMUSG00000041765","Ubac2"
"17175","ENSMUSG00000041771","Slc24a4"
"17176","ENSMUSG00000041774","Ydjc"
"17177","ENSMUSG00000041779","Tram2"
"17178","ENSMUSG00000041831","Sytl3"
"17179","ENSMUSG00000041852","Tcf20"
"17180","ENSMUSG00000041889","Shisa4"
"17181","ENSMUSG00000041895","Wipi1"
"17182","ENSMUSG00000041912","Tdrkh"
"17183","ENSMUSG00000041920","Slc16a6"
"17184","ENSMUSG00000041949","Tango6"
"17185","ENSMUSG00000041954","Tnfrsf18"
"17186","ENSMUSG00000041961","Znrf3"
"17187","ENSMUSG00000041974","Spidr"
"17188","ENSMUSG00000041995","Zbed3"
"17189","ENSMUSG00000041997","Tlk1"
"17190","ENSMUSG00000042015","Wdr41"
"17191","ENSMUSG00000042043","Tbca"
"17192","ENSMUSG00000042050","Dync2i1"
"17193","ENSMUSG00000042055","Wdr11"
"17194","ENSMUSG00000042063","Zfp386"
"17195","ENSMUSG00000042066","Tmcc2"
"17196","ENSMUSG00000042078","Svop"
"17197","ENSMUSG00000042097","Zfp239"
"17198","ENSMUSG00000042104","Uggt2"
"17199","ENSMUSG00000042116","Vwa1"
"17200","ENSMUSG00000042121","Ssh1"
"17201","ENSMUSG00000042167","Tent2"
"17202","ENSMUSG00000042189","Tekt3"
"17203","ENSMUSG00000042195","Slc35f2"
"17204","ENSMUSG00000042197","Zfp451"
"17205","ENSMUSG00000042202","Slc35e2"
"17206","ENSMUSG00000042203","Tbc1d22b"
"17207","ENSMUSG00000042213","Zfand4"
"17208","ENSMUSG00000042216","Sgsm1"
"17209","ENSMUSG00000042246","Tmc7"
"17210","ENSMUSG00000042265","Trem1"
"17211","ENSMUSG00000042268","Slc26a9"
"17212","ENSMUSG00000042272","Sestd1"
"17213","ENSMUSG00000042286","Stab1"
"17214","ENSMUSG00000042298","Ttc19"
"17215","ENSMUSG00000042303","Sgsm3"
"17216","ENSMUSG00000042305","Tmem183a"
"17217","ENSMUSG00000042308","Setd1a"
"17218","ENSMUSG00000042331","Specc1"
"17219","ENSMUSG00000042333","Tnfrsf14"
"17220","ENSMUSG00000042345","Ubash3a"
"17221","ENSMUSG00000042364","Snx18"
"17222","ENSMUSG00000042371","Slc5a10"
"17223","ENSMUSG00000042380","Smim12"
"17224","ENSMUSG00000042386","Tex13b"
"17225","ENSMUSG00000042389","Tsen2"
"17226","ENSMUSG00000042408","Zmym6"
"17227","ENSMUSG00000042439","Zfp532"
"17228","ENSMUSG00000042446","Zmym4"
"17229","ENSMUSG00000042472","Zfp410"
"17230","ENSMUSG00000042473","Tbc1d8b"
"17231","ENSMUSG00000042477","Tfap2e"
"17232","ENSMUSG00000042492","Tbc1d10b"
"17233","ENSMUSG00000042505","Sdhaf3"
"17234","ENSMUSG00000042506","Usp22"
"17235","ENSMUSG00000042520","Ubap2l"
"17236","ENSMUSG00000042524","Sun2"
"17237","ENSMUSG00000042541","Sem1"
"17238","ENSMUSG00000042554","Zp3r"
"17239","ENSMUSG00000042557","Sin3a"
"17240","ENSMUSG00000042572","Ube2q1"
"17241","ENSMUSG00000042581","Thsd7b"
"17242","ENSMUSG00000042594","Sh2b3"
"17243","ENSMUSG00000042608","Stk40"
"17244","ENSMUSG00000042626","Shc1"
"17245","ENSMUSG00000042628","Zfyve1"
"17246","ENSMUSG00000042655","Shisal2b"
"17247","ENSMUSG00000042660","Wdr55"
"17248","ENSMUSG00000042675","Ypel3"
"17249","ENSMUSG00000042677","Zc3h12a"
"17250","ENSMUSG00000042682","Selenok"
"17251","ENSMUSG00000042694","Stn1"
"17252","ENSMUSG00000042700","Sipa1l1"
"17253","ENSMUSG00000042708","Shcbp1l"
"17254","ENSMUSG00000042712","Tceal9"
"17255","ENSMUSG00000042726","Trafd1"
"17256","ENSMUSG00000042729","Wdr74"
"17257","ENSMUSG00000042734","Ttc9"
"17258","ENSMUSG00000042743","Sgtb"
"17259","ENSMUSG00000042757","Tmem108"
"17260","ENSMUSG00000042766","Trim46"
"17261","ENSMUSG00000042772","Smg7"
"17262","ENSMUSG00000042800","Spata46"
"17263","ENSMUSG00000042821","Snai1"
"17264","ENSMUSG00000042828","Trim72"
"17265","ENSMUSG00000042842","Serpinb6b"
"17266","ENSMUSG00000042845","Wfdc12"
"17267","ENSMUSG00000042848","Vmn1r226"
"17268","ENSMUSG00000042851","Zc3h6"
"17269","ENSMUSG00000042854","Trp53rkb"
"17270","ENSMUSG00000042870","Tom1"
"17271","ENSMUSG00000042985","Upk3b"
"17272","ENSMUSG00000043020","Dnai3"
"17273","ENSMUSG00000043029","Trpv3"
"17274","ENSMUSG00000043050","Tnp2"
"17275","ENSMUSG00000043059","Zfp513"
"17276","ENSMUSG00000043061","Tmem18"
"17277","ENSMUSG00000043065","Spice1"
"17278","ENSMUSG00000043066","Vmn1r66"
"17279","ENSMUSG00000043079","Synpo"
"17280","ENSMUSG00000043085","Tmem82"
"17281","ENSMUSG00000043090","Zfp866"
"17282","ENSMUSG00000043091","Tuba1c"
"17283","ENSMUSG00000043140","Tmem186"
"17284","ENSMUSG00000043164","Tmem212"
"17285","ENSMUSG00000043183","Simc1"
"17286","ENSMUSG00000043207","Zmpste24"
"17287","ENSMUSG00000043241","Upf2"
"17288","ENSMUSG00000043252","Tmem64"
"17289","ENSMUSG00000043262","Uevld"
"17290","ENSMUSG00000043279","Trim56"
"17291","ENSMUSG00000043282","Teddm1b"
"17292","ENSMUSG00000043284","Tmem11"
"17293","ENSMUSG00000043290","Zfp784"
"17294","ENSMUSG00000043298","Smco3"
"17295","ENSMUSG00000043308","Vmn1r75"
"17296","ENSMUSG00000043388","Tmem130"
"17297","ENSMUSG00000043411","Usp48"
"17298","ENSMUSG00000043456","Zfp536"
"17299","ENSMUSG00000043461","Sptssb"
"17300","ENSMUSG00000043467","Zbtb37"
"17301","ENSMUSG00000043496","Tril"
"17302","ENSMUSG00000043531","Sorcs1"
"17303","ENSMUSG00000043535","Setx"
"17304","ENSMUSG00000043542","Zc2hc1a"
"17305","ENSMUSG00000043592","Unc5cl"
"17306","ENSMUSG00000043602","Zfp3"
"17307","ENSMUSG00000043614","Vps37d"
"17308","ENSMUSG00000043621","Ubxn10"
"17309","ENSMUSG00000043664","Tmem221"
"17310","ENSMUSG00000043668","Tox3"
"17311","ENSMUSG00000043789","Vwce"
"17312","ENSMUSG00000043843","Tmem145"
"17313","ENSMUSG00000043866","Taf10"
"17314","ENSMUSG00000043872","Zmym1"
"17315","ENSMUSG00000043885","Slc36a4"
"17316","ENSMUSG00000043903","Zfp469"
"17317","ENSMUSG00000043909","Trp53bp1"
"17318","ENSMUSG00000043940","Wdfy3"
"17319","ENSMUSG00000043962","Thrap3"
"17320","ENSMUSG00000044026","Slc35g1"
"17321","ENSMUSG00000044068","Zrsr1"
"17322","ENSMUSG00000044071","Tafa2"
"17323","ENSMUSG00000044081","Zfp85os"
"17324","ENSMUSG00000044162","Tnip3"
"17325","ENSMUSG00000044176","Spink10"
"17326","ENSMUSG00000044177","Wfikkn2"
"17327","ENSMUSG00000044206","Vsig4"
"17328","ENSMUSG00000044296","Zfp879"
"17329","ENSMUSG00000044308","Ubr3"
"17330","ENSMUSG00000044328","Trp53i13"
"17331","ENSMUSG00000044348","Slc25a53"
"17332","ENSMUSG00000044349","Snhg11"
"17333","ENSMUSG00000044352","Sowaha"
"17334","ENSMUSG00000044364","Tmem74b"
"17335","ENSMUSG00000044367","Slc16a13"
"17336","ENSMUSG00000044378","Slc15a5"
"17337","ENSMUSG00000044390","Tigd3"
"17338","ENSMUSG00000044400","Sowahd"
"17339","ENSMUSG00000044408","Sptssa"
"17340","ENSMUSG00000044452","Zfp507"
"17341","ENSMUSG00000044461","Shisa2"
"17342","ENSMUSG00000044468","Tent5c"
"17343","ENSMUSG00000044469","Tnfaip8l1"
"17344","ENSMUSG00000044477","Zfand3"
"17345","ENSMUSG00000044501","Zfp758"
"17346","ENSMUSG00000044519","Zfp488"
"17347","ENSMUSG00000044528","Tram1l1"
"17348","ENSMUSG00000044550","Tceal3"
"17349","ENSMUSG00000044556","Tex38"
"17350","ENSMUSG00000044583","Tlr7"
"17351","ENSMUSG00000044600","Smim7"
"17352","ENSMUSG00000044617","Zbtb39"
"17353","ENSMUSG00000044627","Swi5"
"17354","ENSMUSG00000044646","Zbtb7c"
"17355","ENSMUSG00000044676","Zfp612"
"17356","ENSMUSG00000044700","Tmem201"
"17357","ENSMUSG00000044712","Slc38a6"
"17358","ENSMUSG00000044734","Serpinb1a"
"17359","ENSMUSG00000044763","Trmt10c"
"17360","ENSMUSG00000044786","Zfp36"
"17361","ENSMUSG00000044791","Setd2"
"17362","ENSMUSG00000044807","Zfp354c"
"17363","ENSMUSG00000044813","Shb"
"17364","ENSMUSG00000044827","Tlr1"
"17365","ENSMUSG00000044876","Zfp444"
"17366","ENSMUSG00000044894","Uqcrq"
"17367","ENSMUSG00000044933","Sstr3"
"17368","ENSMUSG00000044934","Zfp367"
"17369","ENSMUSG00000044937","Ttc41"
"17370","ENSMUSG00000044949","Ubtd2"
"17371","ENSMUSG00000044976","Wdr72"
"17372","ENSMUSG00000044982","Sft2d3"
"17373","ENSMUSG00000044986","Tst"
"17374","ENSMUSG00000044991","Shld1"
"17375","ENSMUSG00000045004","Spata21"
"17376","ENSMUSG00000045007","Tubg2"
"17377","ENSMUSG00000045064","Zc2hc1c"
"17378","ENSMUSG00000045100","Slc25a26"
"17379","ENSMUSG00000045136","Tubb2b"
"17380","ENSMUSG00000045180","Shroom2"
"17381","ENSMUSG00000045210","Vcpip1"
"17382","ENSMUSG00000045251","Zfp688"
"17383","ENSMUSG00000045252","Zfp574"
"17384","ENSMUSG00000045268","Zfp691"
"17385","ENSMUSG00000045282","Tmem86b"
"17386","ENSMUSG00000045288","Ush1g"
"17387","ENSMUSG00000045314","Sowahb"
"17388","ENSMUSG00000045322","Tlr9"
"17389","ENSMUSG00000045333","Zfp423"
"17390","ENSMUSG00000045340","Vmn1r70"
"17391","ENSMUSG00000045349","Sh2d5"
"17392","ENSMUSG00000045362","Tnfrsf26"
"17393","ENSMUSG00000045374","Wdr81"
"17394","ENSMUSG00000045377","Tmem88"
"17395","ENSMUSG00000045409","Trim39"
"17396","ENSMUSG00000045417","Vmn1r230"
"17397","ENSMUSG00000045435","Tmem60"
"17398","ENSMUSG00000045463","Slco6b1"
"17399","ENSMUSG00000045466","Zfp956"
"17400","ENSMUSG00000045467","Ttll13"
"17401","ENSMUSG00000045482","Trrap"
"17402","ENSMUSG00000045503","Sys1"
"17403","ENSMUSG00000045519","Zfp560"
"17404","ENSMUSG00000045521","Tssk2"
"17405","ENSMUSG00000045575","Vmn1r233"
"17406","ENSMUSG00000045576","St7l"
"17407","ENSMUSG00000045598","Zfp553"
"17408","ENSMUSG00000045629","Sh3tc2"
"17409","ENSMUSG00000045639","Zfp629"
"17410","ENSMUSG00000045648","Vwc2l"
"17411","ENSMUSG00000045667","Smtnl2"
"17412","ENSMUSG00000045671","Spred2"
"17413","ENSMUSG00000045680","Tcf21"
"17414","ENSMUSG00000045690","Wdr89"
"17415","ENSMUSG00000045691","Thtpa"
"17416","ENSMUSG00000045709","Smkr-ps"
"17417","ENSMUSG00000045733","Sprn"
"17418","ENSMUSG00000045752","Tssc4"
"17419","ENSMUSG00000045757","Zfp764"
"17420","ENSMUSG00000045761","Togaram2"
"17421","ENSMUSG00000045775","Slc16a5"
"17422","ENSMUSG00000045795","Whamm"
"17423","ENSMUSG00000045817","Zfp36l2"
"17424","ENSMUSG00000045822","Zswim3"
"17425","ENSMUSG00000045827","Serpinb9"
"17426","ENSMUSG00000045917","Tmem268"
"17427","ENSMUSG00000045962","Wnk1"
"17428","ENSMUSG00000045968","Teddm2"
"17429","ENSMUSG00000045973","Slc25a51"
"17430","ENSMUSG00000045980","Tmem104"
"17431","ENSMUSG00000046010","Zfp830"
"17432","ENSMUSG00000046027","Stard5"
"17433","ENSMUSG00000046032","Snx12"
"17434","ENSMUSG00000046082","Tmem174"
"17435","ENSMUSG00000046110","Serinc4"
"17436","ENSMUSG00000046130","Vmn1r184"
"17437","ENSMUSG00000046157","Tmem229b"
"17438","ENSMUSG00000046185","Zfp84"
"17439","ENSMUSG00000046196","Ttc39d"
"17440","ENSMUSG00000046230","Vps13a"
"17441","ENSMUSG00000046269","Usp27x"
"17442","ENSMUSG00000046275","Trarg1"
"17443","ENSMUSG00000046280","She"
"17444","ENSMUSG00000046311","Zfp62"
"17445","ENSMUSG00000046314","Stxbp6"
"17446","ENSMUSG00000046329","Slc25a23"
"17447","ENSMUSG00000046345","Smco1"
"17448","ENSMUSG00000046351","Zfp322a"
"17449","ENSMUSG00000046404","Yod1"
"17450","ENSMUSG00000046456","Tmem150b"
"17451","ENSMUSG00000046460","Sh2d7"
"17452","ENSMUSG00000046470","Sox18"
"17453","ENSMUSG00000046541","Zfp526"
"17454","ENSMUSG00000046550","Spin2c"
"17455","ENSMUSG00000046556","Zfp319"
"17456","ENSMUSG00000046562","Unc119b"
"17457","ENSMUSG00000046572","Zfp518b"
"17458","ENSMUSG00000046591","Ticrr"
"17459","ENSMUSG00000046593","Tmem215"
"17460","ENSMUSG00000046603","Tcaim"
"17461","ENSMUSG00000046613","Vwa5b2"
"17462","ENSMUSG00000046637","Ttc34"
"17463","ENSMUSG00000046652","Tas2r143"
"17464","ENSMUSG00000046658","Zfp316"
"17465","ENSMUSG00000046675","Tmem251"
"17466","ENSMUSG00000046688","Tifa"
"17467","ENSMUSG00000046694","Tent5b"
"17468","ENSMUSG00000046699","Slitrk4"
"17469","ENSMUSG00000046716","Vmn1r67"
"17470","ENSMUSG00000046748","Tmem45a2"
"17471","ENSMUSG00000046750","Selenov"
"17472","ENSMUSG00000046782","Ttc6"
"17473","ENSMUSG00000046792","Zfp787"
"17474","ENSMUSG00000046822","Slc39a3"
"17475","ENSMUSG00000046844","Vat1l"
"17476","ENSMUSG00000046897","Zfp740"
"17477","ENSMUSG00000046909","Tefm"
"17478","ENSMUSG00000046924","Vmn1r179"
"17479","ENSMUSG00000046932","Vmn1r193"
"17480","ENSMUSG00000046959","Slc26a1"
"17481","ENSMUSG00000046962","Zbtb21"
"17482","ENSMUSG00000046982","Tshz1"
"17483","ENSMUSG00000046985","Tapt1"
"17484","ENSMUSG00000046991","Wdr27"
"17485","ENSMUSG00000046997","Spsb4"
"17486","ENSMUSG00000047003","Zfp41"
"17487","ENSMUSG00000047030","Spata2"
"17488","ENSMUSG00000047031","Vmn1r68"
"17489","ENSMUSG00000047036","Zfp445"
"17490","ENSMUSG00000047045","Tmem164"
"17491","ENSMUSG00000047090","Tmem198b"
"17492","ENSMUSG00000047123","Ticam1"
"17493","ENSMUSG00000047141","Zfp654"
"17494","ENSMUSG00000047146","Tet1"
"17495","ENSMUSG00000047203","Vmn1r54"
"17496","ENSMUSG00000047213","Ythdf3"
"17497","ENSMUSG00000047242","Taf9b"
"17498","ENSMUSG00000047264","Zfp358"
"17499","ENSMUSG00000047281","Sfn"
"17500","ENSMUSG00000047295","Smgc"
"17501","ENSMUSG00000047342","Zfp286"
"17502","ENSMUSG00000047347","Tdg-ps"
"17503","ENSMUSG00000047371","Zfp768"
"17504","ENSMUSG00000047407","Tgif1"
"17505","ENSMUSG00000047412","Zbtb44"
"17506","ENSMUSG00000047434","Xxylt1"
"17507","ENSMUSG00000047473","Zfp30"
"17508","ENSMUSG00000047514","Tspyl1"
"17509","ENSMUSG00000047518","Slfnl1"
"17510","ENSMUSG00000047554","Tmem41b"
"17511","ENSMUSG00000047583","Tyw3"
"17512","ENSMUSG00000047603","Zfp235"
"17513","ENSMUSG00000047654","Tssk6"
"17514","ENSMUSG00000047655","Vmn1r74"
"17515","ENSMUSG00000047656","Trpt1"
"17516","ENSMUSG00000047671","Dynlt4"
"17517","ENSMUSG00000047694","Yipf6"
"17518","ENSMUSG00000047712","Ust"
"17519","ENSMUSG00000047719","Ubiad1"
"17520","ENSMUSG00000047731","Wbp1l"
"17521","ENSMUSG00000047733","Tmem262"
"17522","ENSMUSG00000047749","Zc3hav1l"
"17523","ENSMUSG00000047751","Utf1"
"17524","ENSMUSG00000047789","Slc38a9"
"17525","ENSMUSG00000047793","Sned1"
"17526","ENSMUSG00000047819","Tigd4"
"17527","ENSMUSG00000047821","Trim16"
"17528","ENSMUSG00000047854","Stx19"
"17529","ENSMUSG00000047879","Usp14"
"17530","ENSMUSG00000047888","Tnrc6b"
"17531","ENSMUSG00000047904","Sstr2"
"17532","ENSMUSG00000047907","Tshz2"
"17533","ENSMUSG00000047921","Trappc9"
"17534","ENSMUSG00000047935","Sox1ot"
"17535","ENSMUSG00000047940","Stpg2"
"17536","ENSMUSG00000047963","Stbd1"
"17537","ENSMUSG00000047977","Synb"
"17538","ENSMUSG00000048004","Tmem196"
